Author Name,Tweet,Friends,CreatedAt,Id,Favorite Count,Retweet Count,Company,Source
Ken Rafferty,$AAPL erasing the loss ah keep working it cubbies,8,2018-02-28T00:09:42Z,114422242,1,,APPLE,StockTwits
AlphaDog,$AMC Inst. investors know $AMC is $$$ MKTis down &amp;AMC up. Get in before ER to $$$ $AMC will outpace $CNK $RGC $SPY $DIS $DIA $QQQ $IWM $AAPL,47,2018-02-28T00:06:17Z,114421819,1,,APPLE,StockTwits
DailyStockPlays.com,Big Call Buying $TJX $BAC $PCAR $AMD $ON $GILD $AMZN $SQ $JPM $SNAP $CVS $UTX $QRVO $JNPR $ADI $AAPL $TGT $JCP $FMC $MYL $PYPL $MU  $BABA,4463,2018-02-28T00:04:28Z,114421577,7,,APPLE,StockTwits
Optionsideas.com,"$AAPL longs sandwiched 176-178 zone, max pain 174 tomorrow",75,2018-02-28T00:02:13Z,114421293,,,APPLE,StockTwits
EQUIFKT,$AAPL if it won&#39;t move up... move out,10,2018-02-27T23:54:40Z,114420435,1,,APPLE,StockTwits
The Gandu,$AAPL this is appl a 1 trick pony,3,2018-02-27T23:54:36Z,114420430,1,,APPLE,StockTwits
Nic,Until I see new evidence that the macro has changed I still stand by my bottom call on 2/9. $SPY $AAPL $IWM,15558,2018-02-27T23:52:18Z,114420175,2,,APPLE,StockTwits
Marc,$AAPL 200 by end of month,4,2018-02-27T23:45:14Z,114419367,5,,APPLE,StockTwits
The Gandu,$AAPL sub $175 easy by next week if not this week,3,2018-02-27T23:40:16Z,114418764,2,,APPLE,StockTwits
Estimize,"Estimize revenue expectations are 2.51% higher than that of Wall Street for $AAPL Q2 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=revenue&amp;utm_content=AAPL&amp;utm_medium=revenue_difference&amp;utm_source=stocktwits",4322,2018-02-27T23:39:19Z,114418648,,,APPLE,StockTwits
s,"@calvingrinder for samsung the mantra is &quot;we can do what $AAPL does better!&quot; they are not innovating, they want to copy Apple better lol",82,2018-02-27T23:38:38Z,114418580,2,,APPLE,StockTwits
s,@TheOptionsGandu00 actually it was his younger managers who initially and added to Berkshire&#39;s holding of $AAPL Buffet just agreed.,82,2018-02-27T23:32:51Z,114417902,,,APPLE,StockTwits
s,@TheOptionsGandu00 getting old?! 88B in rev and is a 17 pe stock. Market is priced in ur fears when $AAPL is 30+ pe u can bring that up,82,2018-02-27T23:31:34Z,114417745,1,,APPLE,StockTwits
The Gandu,"$AAPL getting a new iPhone every year is getting old , unless they actually innovate and make features never made before",3,2018-02-27T23:28:37Z,114417344,1,,APPLE,StockTwits
scott,$AAPL $AMZN $UNH $BA  thats all folks  these 4 getting all the love,88,2018-02-27T23:27:48Z,114417247,3,,APPLE,StockTwits
The Gandu,$AAPL buffet is becoming senile at his age and letting youngster manager pick Fang stocks like this 1 trick pony,3,2018-02-27T23:27:02Z,114417119,1,,APPLE,StockTwits
twitter: @Trading_Analyst,{NEW VIDEO} Why Caution Is Warranted: $AAPL $AMZN $TSLA $NFLX $FB $GOOGL $BABA $BIDU - click link to watch video &gt;&gt; https://www.thetradinganalyst.com/2-27-18-how-to-trade-stocks-aapl-amzn-nflx-fb-baba-bi/,16884,2018-02-27T23:23:57Z,114416721,,,APPLE,StockTwits
EQUIFKT,$AAPL 1k iPhone?,10,2018-02-27T23:23:50Z,114416706,1,,APPLE,StockTwits
EQUIFKT,$AAPL Strong sell,10,2018-02-27T23:23:31Z,114416664,1,,APPLE,StockTwits
ChartMill,$AAPL has a Return On Equity of 36.04%. This is better than the industry average of 8.66%. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=PROFITABILITY&amp;utm_campaign=social_tracking#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,6292,2018-02-27T23:22:05Z,114416487,1,,APPLE,StockTwits
The Gandu,$AAPL this is a one trick pony that has failed to innovate and does nothing with their 100+ billion stockpile of cash ...losers!,3,2018-02-27T23:13:00Z,114415218,,,APPLE,StockTwits
Twitter: @chartguys,VIDEO: Trader Talk with Nugget&#39;s News Macro view and Crypto https://www.youtube.com/watch?time_continue=495&amp;v=HywBbiIH8GM $BTC.x $ETH.x $LTC.x $SPY $SPX $DJIA $QQQ $AAPL $GOLD,17838,2018-02-27T23:11:42Z,114415065,,,APPLE,StockTwits
Mike,$AAPL first level support at 178. Resistance at 180.,2,2018-02-27T23:09:51Z,114414887,1,,APPLE,StockTwits
Jink,$AAPL I ate all lime to save apple.  Ahhahah,32,2018-02-27T23:08:55Z,114414775,,,APPLE,StockTwits
Nic,&#39;glass half empty&#39; view. $AAPL upside trajectory still intact. Powell did say macro is great GLOBALLY. so selling here makes little sense,15558,2018-02-27T23:02:38Z,114413949,8,,APPLE,StockTwits
Teresa,$QQQ $MSFT $MRVL $FITB $AAPL $SLM $ENDP $CTXS $ZIOP $EMB $MU $SBUX $ESRX $OPK $UPL $ICHR $MTSI $EXTR $FB $PLUG-Largest increases in shorts,2178,2018-02-27T23:02:19Z,114413894,2,,APPLE,StockTwits
Teresa,$SIRI $AMD $INTC $QQQ $CMCSA $SGYP $MU $MSFT $MAT $OPK $TXMD $CSCO $AAPL $GRPN $NVAX $MRVL $ASNA $MDXG $GERN $ZIOP-Largest short positions,2186,2018-02-27T23:00:40Z,114413642,6,,APPLE,StockTwits
TalkMarkets,Is Apple Really A Value Stock? $AAPL https://goo.gl/BF34V5,27040,2018-02-27T22:55:16Z,114412958,,,APPLE,StockTwits
Benzinga,"NFL All-Pro Richard Sherman Talks Cryptocurrencies, Cobinhood https://benzinga.com/z/11272385 $AAPL $AMZN $GOOGL $BTC.X $ETH.X $COB.X",280043,2018-02-27T22:45:35Z,114411575,2,,APPLE,StockTwits
Mikenosrat,$AAPL got some calls let see a nice move tomorrow,11,2018-02-27T22:43:49Z,114411344,4,,APPLE,StockTwits
Calvin Grinder,$AAPL INNOVATION!,116,2018-02-27T22:41:59Z,114411044,3,,APPLE,StockTwits
Ed Bajet,"$AAPL the V formation chart looks in upward trend! Services, iPhones, Wearables, big buybacks this qtr and next, will help push it to 225!!!",3,2018-02-27T22:41:07Z,114410923,4,,APPLE,StockTwits
TalkMarkets,"Hot Option Report For End Of Day - Tuesday, February 27 $PZZA $UNP $AAPL $BAC https://goo.gl/RQawZ5",27042,2018-02-27T22:40:30Z,114410844,,,APPLE,StockTwits
Daniel Berry,$AAPL Looks like a StockTwits troll.,27,2018-02-27T22:34:52Z,114409990,,,APPLE,StockTwits
Casino Valentine,$AAPL $GOOG $MSFT $FB $AMZN $VUZI,52,2018-02-27T22:29:12Z,114408969,1,,APPLE,StockTwits
EQUIFKT,"$AAPL Top-Heavy above $175, $1000 iphone is just excessive for a device that breaks in a year",10,2018-02-27T22:28:32Z,114408880,,,APPLE,StockTwits
Learnstocks Community,$AAPL tried to breakout this morning,1708,2018-02-27T22:28:26Z,114408864,2,,APPLE,StockTwits
JayG,$SNAP at -4.20% (how appropriate) snapchat #BiggestLoser loser on my watchlist. $WMT $CCL $TMUS $AAPL $TSLA $NFLX $AMZN $GOOG $FB $TWTR,1,2018-02-27T22:28:09Z,114408811,,,APPLE,StockTwits
EQUIFKT,$AAPL I like to get out early and miss the drop when I see retail partying,10,2018-02-27T22:26:23Z,114408513,,,APPLE,StockTwits
TalkMarkets,Market Reacts To Chairman Powell With Key Reversal $GOOGL $AMZN $FB $AAPL $NFLX $SPX https://goo.gl/Aa3PLV,27040,2018-02-27T22:26:14Z,114408487,,,APPLE,StockTwits
The Options Insider,"Hot Option Report For End Of Day February 27th  -  $PZZA, $UNP, $AAPL, $BAC 
http://www.theoptionsinsider.com/hot-option-report-end-day-february-27th-pzza-unp-aapl-bac/",18137,2018-02-27T22:23:17Z,114407973,,,APPLE,StockTwits
EQUIFKT,$AAPL Looks expensive after $175,10,2018-02-27T22:23:05Z,114407936,1,,APPLE,StockTwits
B C,$AAPL $GOOG $FB $MSFT $ORCL $CSCO this drop is good for Repat $$$ buyouts.,55,2018-02-27T22:21:39Z,114407702,,,APPLE,StockTwits
WALL ST JESUS,"ðŸ”¥TODAY&#39;S ACTIVE LINES ON THE OFFER  |  WALLSTJESUS.COM
$AAPL $FB $M $CVI $INTC $JD $TGT $GS $NFLX $BAC $M $SKX $TSLA $AMD $JCP",38001,2018-02-27T22:14:47Z,114406583,2,,APPLE,StockTwits
Mark Maynor,$AAPL wtf my &gt; 6 figure account was down 38.00 today and bears be like sky is falling. Lmao,6,2018-02-27T22:14:45Z,114406576,3,,APPLE,StockTwits
BOT MUNCHER,"many interesting charts, ichimoku support/resistance style. may have time to post a few later. let me check schedule with #KIT. $SPY $AAPL",537,2018-02-27T22:13:52Z,114406417,7,,APPLE,StockTwits
Pivot Point Trading,$DJIA $SBUX $COMPQ Red Alert - $GLD $SLV Pullback Continues $USDX Strength $BA $NFLX $AAPL False Breakout $STUDY https://youtu.be/BKH2YvBVJkk,805,2018-02-27T22:13:21Z,114406349,,,APPLE,StockTwits
Marc,$AAPL this has been such easy money! Buy at close and sell at open.  How long will it stay predictable,4,2018-02-27T22:08:47Z,114405618,1,,APPLE,StockTwits
Tony,$AAPL bulls on here with short term memory few weeks ago they were puking no every thing hunky dory,644,2018-02-27T22:07:29Z,114405416,1,,APPLE,StockTwits
Ed Devlin,"$SQ 
Who offers first $V $AAPL $GS $AMZN ?!",207,2018-02-27T22:06:56Z,114405318,,,APPLE,StockTwits
bobotheclown,$AAPL /,4,2018-02-27T22:05:02Z,114404974,,,APPLE,StockTwits
Jake Roberson,"The Nasdaq composite fell 1.23 percent to close at 7,330.35 amid declines in $FB, $AMZN, $AAPL, $NFLX and $GOOGL.",1,2018-02-27T22:03:50Z,114404766,,,APPLE,StockTwits
bobotheclown,$AAPL Market getting &quot;Powelled&quot; ðŸ˜‚ðŸ˜‚ðŸ˜‚,4,2018-02-27T22:03:09Z,114404662,1,,APPLE,StockTwits
Zev,"$AAPL To all the margin buyers, please refer to your prophet for sound advice and gtf out when you still can.",1,2018-02-27T22:01:10Z,114404365,,,APPLE,StockTwits
Deborah,"$spy $qqq $dia earnings have been stellar for many cos this season like $msft, even surprised by $bkng. $aapl $bac $ba $jpm $intc $mcd $ms",36,2018-02-27T22:01:08Z,114404354,1,,APPLE,StockTwits
ChampH2,$IMNP Added 15K shares here and 1K shares of $AAPL,32,2018-02-27T21:57:30Z,114403735,,,APPLE,StockTwits
Kaly,$SPX $NDX $AAPL  $LITE,34,2018-02-27T21:54:17Z,114403194,,,APPLE,StockTwits
Jim,"Fed ups rate hiking to 4... next is 5
Catch up has begun
$soxs  $vix
$compq $soxx $soxl $qqq $aapl $ndx",2310,2018-02-27T21:50:40Z,114402556,,,APPLE,StockTwits
Tony,$AAPL you bulls drinking that Kool Aid Buffet been serving lol,644,2018-02-27T21:47:27Z,114401988,2,,APPLE,StockTwits
Elliottwave Forecast,World Indexes : The Never ending Bull Market https://elliottwave-forecast.com/stock-market/world-indexes-the-never-ending-bull-market/ #ElliottWave $SPX $AAPL #StockMarket #Indices,34258,2018-02-27T21:46:11Z,114401787,1,,APPLE,StockTwits
marketchameleon,Price Moves vs Expected Moves $VXX $M $INTC $MU $HYG $BAC $AAPL $GE $MSFT $FB $EEM $BABA http://tinyurl.com/y7zbwhgq,9518,2018-02-27T21:45:32Z,114401630,1,,APPLE,StockTwits
esrouter,"@Alderian - You were wrong about $AAPL then, and I don&#39;t know what you&#39;re complaining about now. This is a $WTW earnings react comparison.",2,2018-02-27T21:45:08Z,114401564,,,APPLE,StockTwits
Rob C,$SPY Sentiment won t/ close but there&#39;s so much happening AH that Bears joy will be short lived. Bull Mrkt still intact $BABA $AAPL $SQ $WTW,1709,2018-02-27T21:44:39Z,114401481,5,,APPLE,StockTwits
FK,Trade Humor! $DIA $SPX $QQQ $BABA $MSFT $AMZN $AAPL $GOOG $FB $NFLX $BTC.X $USDCAD $EURUSD $USDJPY $GBPUSD $SPY @Tradealike,329,2018-02-27T21:44:10Z,114401413,9,,APPLE,StockTwits
Elliottwave Forecast,"$AAPL Called again the Pullback in World Indices and presented another buying opportunity 
https://elliottwave-forecast.com/video-blog/aapl-calling-pullback-world-indices/ #Elliottwave $SPX $NDX",34265,2018-02-27T21:43:44Z,114401341,3,,APPLE,StockTwits
Tony,$AAPL sure new highs possible but not before a 5% pullback could be more,644,2018-02-27T21:42:34Z,114401112,2,,APPLE,StockTwits
Calvin Grinder,"$AAPL held up damn well, all things considered.",116,2018-02-27T21:40:45Z,114400793,1,,APPLE,StockTwits
Elliottwave Forecast,$AAPL Our latest weekend update 02/25 still calling for a move to new highs #Elliottwave,34256,2018-02-27T21:40:25Z,114400728,1,,APPLE,StockTwits
Tony,$AAPL doesn&#39;t get much more bearish than this that&#39;s a confluence of resistance with that shooting star,644,2018-02-27T21:39:42Z,114400602,3,,APPLE,StockTwits
Elliottwave Forecast,$AAPL How we saw it on 02/14 at https://elliottwave-forecast.com expecting a strong move to the upside #Elliottwave $NDX,34258,2018-02-27T21:37:53Z,114400269,,,APPLE,StockTwits
Tim,"$AAPL https://www.cnbc.com/2018/02/27/us-stock-futures-dow-data-earnings-and-politics-on-the-agenda.html
Does anyone expect 20% jump in next 6months, OR, the opposite is more possible?? Much BIGGER CORRECTION is growing momentum. SAVE!",14,2018-02-27T21:34:32Z,114399626,,,APPLE,StockTwits
shaman919,$AAPL out of calls in some puts while takes breath. But far from being bearish.,13,2018-02-27T21:34:27Z,114399609,,,APPLE,StockTwits
Elliottwave Forecast,$AAPL Minimum target to the upside is around $198 area which is supporting higher $XLK $FB #Elliottwave,34258,2018-02-27T21:33:58Z,114399510,1,,APPLE,StockTwits
Elliottwave Forecast,$AAPL made new all time highs and confirmed the start of a new cycle to the upside #Elliottwave,34258,2018-02-27T21:32:30Z,114399221,1,,APPLE,StockTwits
RonH,"@esrouter 
Ha!!... You Are Confused, Dude!!!... Check Their Financials &amp; Bottom-Line, Now... $AAPL Cash-Flow Is One Of The Highest - EVER!!!",15,2018-02-27T21:32:26Z,114399213,,,APPLE,StockTwits
Sean Chong,$FB is down cos all stocks are down. Even $AAPL down. Relax bears and shorts. It&#39;s going to $205.,10,2018-02-27T21:32:00Z,114399104,1,,APPLE,StockTwits
TheStreet,Shareholder Pressure Might Be Driving Qualcomm to Talk With Broadcom $AAPL http://dlvr.it/QJ4qDz,148344,2018-02-27T21:30:07Z,114398763,,,APPLE,StockTwits
esrouter,$WTW - Reminds me of $AAPL&#39;s earnings. Everybody got excited at first. Then reality set in.,2,2018-02-27T21:27:54Z,114398268,,,APPLE,StockTwits
Calvin Grinder,$AAPL go back to 1942. BLOCKED,116,2018-02-27T21:27:47Z,114398230,,,APPLE,StockTwits
Benzinga,Apple Music: How Does It Compare To Spotify? https://benzinga.com/z/11269087 $AAPL $NFLX $SIRI,280043,2018-02-27T21:27:03Z,114398033,,,APPLE,StockTwits
TechniQuant,$AAPL CLOSES BELOW ITS OPENING PRICE UNABLE TO HOLD EARLY SESSION GAINS: https://techniquant.com/reports/stock-aapl-daily-technical-report-for-2018-02-27/,203,2018-02-27T21:21:37Z,114396563,1,,APPLE,StockTwits
Tony,$AAPL ha ha ha lol any fool that bought today lol,644,2018-02-27T21:20:39Z,114396315,1,,APPLE,StockTwits
Optionsideas.com,"$AAPL redemption baby, had some scrubs call me out yesterday, I got your cash today.",75,2018-02-27T21:20:21Z,114396221,,,APPLE,StockTwits
Optionsideas.com,"$AAPL another 1.10 cover, 2.70 for today!",75,2018-02-27T21:19:47Z,114396084,1,,APPLE,StockTwits
Demoman,"$AAPL Sea of red in mkt, $AAPL touches ATH.  Many better targets to day trade on waves of doom and gloom. $AAPL is/will remain best value.",21,2018-02-27T21:19:03Z,114395936,1,,APPLE,StockTwits
CorruptStreet,$AAPL this baby wants to rip. Broke 180 before pulling back due to market. Same happened to $fb at 175 than it took off $185 end of week,109,2018-02-27T21:18:24Z,114395797,2,,APPLE,StockTwits
George C,$AAPL I think we are headed back to 169,58,2018-02-27T21:18:23Z,114395793,1,,APPLE,StockTwits
PER,$RDFN I think this is the first day ever that Iâ€™ve had every stock on my watchlist end red. $AAPL double top uh oh.,7,2018-02-27T21:15:17Z,114394897,1,,APPLE,StockTwits
Ron Clement,"$SQ This volatility is the new norm after ER reports. $SHOP did it, $AAPL, $FB financials don&#39;t seem to matter",7,2018-02-27T21:11:30Z,114393983,1,,APPLE,StockTwits
George C,$AAPL 176â€™s gap down tomorrow?,58,2018-02-27T21:09:37Z,114393535,1,,APPLE,StockTwits
john stanley,$AAPL Bums...take a Page from Bezos and INNOVATE!  OR... buy someone that knows how to.,2,2018-02-27T21:07:38Z,114393016,,,APPLE,StockTwits
JayPats,$SPY $AAPL on any respectable site this should cause an immediate lifetime ban from mankind further comment,22,2018-02-27T21:06:10Z,114392682,1,,APPLE,StockTwits
Opricot,$AAPL EXP:3/2/2018|MaxPain:175.00|HighPutOI:175.00(10920)|HighCallOI:180.00(21593) http://www.opricot.com/ticker/aapl/optiongraphs,48,2018-02-27T21:05:44Z,114392577,,,APPLE,StockTwits
Kelly Smith,$SPY $AAPL $BABA $MSFT $VIG $IRM $KMB $KIM you have no idea what you&#39;re talking about..this stock has stayed in the toilet...!!!,13,2018-02-27T21:03:34Z,114392058,,,APPLE,StockTwits
H Paul Vaughan,$SPY $QQQ $IWM $DIA $FB $AAPL or 80% EODðŸ˜Ž,20,2018-02-27T21:03:16Z,114391984,1,,APPLE,StockTwits
Calvin Grinder,"$AAPL ðŸŽ¶ Our notch, is a very very very fine notch ðŸŽ¶",116,2018-02-27T21:03:07Z,114391936,1,,APPLE,StockTwits
Daniel,$AAPL shooting star at resistance,3,2018-02-27T21:02:55Z,114391887,,,APPLE,StockTwits
Calvin Grinder,$AAPL our notch is smaller than your notch (none of these phones attempt a Face ID feature),116,2018-02-27T21:02:15Z,114391718,1,,APPLE,StockTwits
cjgetti,$SPY $AAPL  Buffett looking a bit like Gartman...lately,48,2018-02-27T21:01:27Z,114391523,1,,APPLE,StockTwits
Leo,$SPY $QQQ $IWM $DIA $FB $AAPL sometimes it just feels really good to be sitting 100% in cash :),260,2018-02-27T21:01:27Z,114391522,6,,APPLE,StockTwits
George C,$AAPL Nice dip,58,2018-02-27T21:01:16Z,114391468,1,,APPLE,StockTwits
JayPats,@shivam1499 how is this even a â€œpullbackâ€ it doesnâ€™t deserve that description even remotely $AAPL,22,2018-02-27T21:01:15Z,114391461,1,,APPLE,StockTwits
AJ,$AAPL $175.65 gap fill tomorrow,1,2018-02-27T21:01:11Z,114391440,2,,APPLE,StockTwits
Shivam,"$AAPL everyone complains they didn&#39;t buy the dip at 150 and now we are at aths, we get a pull back and now everyone wants to go short",20,2018-02-27T20:59:41Z,114391029,2,,APPLE,StockTwits
Calvin Grinder,"$AAPL Notch me up, before you go go. ASUS ZenFone5",116,2018-02-27T20:59:11Z,114390899,2,,APPLE,StockTwits
Calvin Grinder,"$AAPL but, but The Verge said iPhone X&#39;s notch was &quot;user hostile&quot; ???",116,2018-02-27T20:57:26Z,114390517,1,,APPLE,StockTwits
ChartMill,$AAPL: The Earnings Per Share is expected to grow by 17.59% on average over the next 2 years. This is quite good. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=GROWTH&amp;utm_campaign=social_tracking#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,6292,2018-02-27T20:57:05Z,114390442,1,,APPLE,StockTwits
fkurob,$NFLX $AMZN $AAPL $MSFT $FB $TSLA ouch piggy roasted more pain on the way,0,2018-02-27T20:57:03Z,114390433,2,,APPLE,StockTwits
Calvin Grinder,$AAPL ASUS blatantly admits to copycatting the Notch. Amazing.,116,2018-02-27T20:56:19Z,114390290,,,APPLE,StockTwits
George C,$AAPL Back to 150,58,2018-02-27T20:56:05Z,114390231,2,,APPLE,StockTwits
Estimize,"$AAPL analysts on Estimize expect -3.94% YoY growth in iPad Sales for Q2, up from -13.17% in previous year [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=ipad_unit_sales&amp;utm_content=AAPL&amp;utm_medium=metric_growth&amp;utm_source=stocktwits",4322,2018-02-27T20:55:26Z,114390058,,,APPLE,StockTwits
Estimize,"$AAPL analysts on Estimize expect 6.11% YoY growth in Mac Sales for Q2, up from 4.09% in previous year [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=mac_unit_sales&amp;utm_content=AAPL&amp;utm_medium=metric_growth&amp;utm_source=stocktwits",4322,2018-02-27T20:53:57Z,114389763,,,APPLE,StockTwits
Estimize,"$AAPL analysts on Estimize expect 6.8% YoY growth in iPhone Sales for Q2, up from -0.84% in previous year [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=iphone_unit_sales&amp;utm_content=AAPL&amp;utm_medium=metric_growth&amp;utm_source=stocktwits",4322,2018-02-27T20:53:57Z,114389762,,,APPLE,StockTwits
Estimize,"$AAPL analysts on Estimize expect -0.28% YoY growth in Gross Margins for Q2, up from -1.19% in previous year [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=gross_margins&amp;utm_content=AAPL&amp;utm_medium=metric_growth&amp;utm_source=stocktwits",4322,2018-02-27T20:53:56Z,114389757,,,APPLE,StockTwits
Calvin Grinder,$AAPL monopoly. &quot;You keep using that word. I do not think it means what you think it means.&quot;,116,2018-02-27T20:53:24Z,114389642,,,APPLE,StockTwits
Calvin Grinder,"$AAPL Bloomberg speculates that Apple, with 12% smartphone market share, is a monopoly and perhaps should be broken up. MONOPOLY!",116,2018-02-27T20:52:36Z,114389496,2,,APPLE,StockTwits
A,$AAPL has taken oVer $FANG leadership.  It has stayed green most of day while other in red.  Thatâ€™s a trend that will most likely continue,2,2018-02-27T20:49:58Z,114388904,2,,APPLE,StockTwits
Ricky,"Today&#39;s day and swing trades-$UVXY, $MZOR, $DDS, $MYOK, $BABA, $M, $AZO, $MNK (see charts) Open-$HTZ, $AZO, $ADT, $MYOK, $MRTX, $AAPL, $HIMX",1678,2018-02-27T20:49:41Z,114388840,2,,APPLE,StockTwits
Calvin Grinder,"$AAPL Bloomberg: &quot;Apple, Google and Amazon Are Monopolies. Now What?&quot; WTF!",116,2018-02-27T20:49:24Z,114388774,1,,APPLE,StockTwits
A,@Tofastforyall @Biostockwatcher I sold my entire position today and I feel great about it. I rotated into $MU $AAPL $SQ Time will tell!,2,2018-02-27T20:47:47Z,114388462,1,,APPLE,StockTwits
Estimize,"Estimize EPS expectations are 1.78% higher than that of Wall Street for $AAPL Q2 [Reporting 05/01 AMC]
http://www.estimize.com/intro/aapl?chart=change-over-time&amp;metric_name=eps&amp;utm_content=AAPL&amp;utm_medium=eps_difference&amp;utm_source=stocktwits",4322,2018-02-27T20:44:33Z,114387737,,,APPLE,StockTwits
Nic,bulls i told u playing with fire.... next time get to work. $ES_F $AAPl $SPY .... u let the $VX_F back in the game. $VIX,15556,2018-02-27T20:41:34Z,114387104,1,,APPLE,StockTwits
s,@jojohohooo to chase yield I was buying $AAPL that was my plan,82,2018-02-27T20:40:52Z,114386922,2,,APPLE,StockTwits
AJ,"$AAPL Wants to close red, more red tomorrow",1,2018-02-27T20:37:14Z,114386151,2,,APPLE,StockTwits
Michael Bozzello,Another mystery solved. $AAPL $GOOGL,7730,2018-02-27T20:36:26Z,114385990,3,,APPLE,StockTwits
MarketBeat.com,The top 10 books on Apple&#39;s iBooks-US $AAPL #AAPL https://www.marketbeat.com/n/3852589/,5425,2018-02-27T20:35:16Z,114385743,,,APPLE,StockTwits
flybythenight,"$AAPL Bear market, interest rates will rise sharply, Apple going to $120",63,2018-02-27T20:35:16Z,114385742,2,,APPLE,StockTwits
Joseph,$AAPL price action killing calls and puts. Credit spreads work wonders... ,967,2018-02-27T20:33:54Z,114385490,1,,APPLE,StockTwits
Tim,"$AAPL https://www.cnbc.com/2018/02/27/us-stock-futures-dow-data-earnings-and-politics-on-the-agenda.html
Guess next few days?? If anyone is thinking of making 20% jump in next 6months will be BIGLY disappointed!! SAVE whatever you made!!",14,2018-02-27T20:33:01Z,114385289,2,,APPLE,StockTwits
poetrymathlover,$AAPL I dont know now levels $AAPL. do you know what  happens  next at this level ?,64,2018-02-27T20:32:39Z,114385218,1,,APPLE,StockTwits
Mike Wisner,"$MARK i dont think u giys realize where mark ceo was today
 Seqioia capital. Original investors in $ORCL $NVDA $AAPL $MSFT $LNKD $CSCO utube",88,2018-02-27T20:31:38Z,114384984,7,,APPLE,StockTwits
jorge fridman,$AAPL wow shorts dont have a brake here! hold guys trillion is around the corner,4,2018-02-27T20:31:21Z,114384937,4,,APPLE,StockTwits
Lou,$AAPL I will be buying aapl at 172 tomorrow. I hope,1,2018-02-27T20:27:34Z,114384193,2,,APPLE,StockTwits
Max Pow,"$ES_F if good news js bad news and our economy has to be weak to get a bounce, then short the POS $FB $AAPL $MSFT",46,2018-02-27T20:27:26Z,114384157,3,,APPLE,StockTwits
TraderJoetoKnow,Funny you saw $SPY was being held down sideways for a while and at the same time $AAPL $AMZN $TSLA ripped up AND $VIX same time lol,1790,2018-02-27T20:27:06Z,114384102,1,,APPLE,StockTwits
Chris,$AAPL close red or green ?,31,2018-02-27T20:26:10Z,114383931,1,,APPLE,StockTwits
Max Pow,$FB $AAPL $ES_F market toast this week and watch for next week fed meeting,46,2018-02-27T20:24:49Z,114383637,1,,APPLE,StockTwits
mr tex,$SPY buffet pumps $AAPL yesterday to save his ass and market goes up 1% for no reason. now people surprised its down 1%?,114,2018-02-27T20:23:17Z,114383323,1,,APPLE,StockTwits
Jack Barnes,$AAPL Rate hike looming.  Someone wanna get WS its blanket and pacifier and rock it to sleep before it pees it pants again?,7,2018-02-27T20:20:58Z,114382860,2,,APPLE,StockTwits
THESTIG,$SPY $AAPL $AMZN $BA $JPM $GS,11,2018-02-27T20:20:21Z,114382746,5,,APPLE,StockTwits
Moe,$AAPL is a beast,10,2018-02-27T20:19:53Z,114382650,3,,APPLE,StockTwits
Bryan Ricci,$BTC.X $ATOS $BPMX $AAPL anyone willing to test my new app out? https://www.uptickz.com/symbol/atos . please let me know what you think! :),24,2018-02-27T20:19:51Z,114382644,2,,APPLE,StockTwits
Jack Barnes,$AAPL WS panics at anything; they would have steered Titanic rightward into the iceberg out of fear another was on the left side of the ship,7,2018-02-27T20:18:21Z,114382349,,,APPLE,StockTwits
AJ,$AAPL close in 178s,1,2018-02-27T20:16:03Z,114381886,,,APPLE,StockTwits
Robert,"$AAPL $182.50 call expiring 3/2 look good here, lots of action and Iâ€™m expecting the continuation rally all week.",167,2018-02-27T20:15:03Z,114381703,2,,APPLE,StockTwits
THESTIG,$AAPL Time to go short here.,11,2018-02-27T20:14:48Z,114381667,,,APPLE,StockTwits
George C,$AAPL ðŸ¤£ðŸ¤£,58,2018-02-27T20:14:27Z,114381592,,,APPLE,StockTwits
Jan,@NYC23 Interesting that $FIT and Adidas think people will pay $30 premium while $AAPL charges $0 extra for $NKE Edition Apple Watch,3,2018-02-27T20:13:57Z,114381495,,,APPLE,StockTwits
Troy Bombardia,"Trade: Short $NFLX @ $292.41 
 
http://bullmarkets.co/daytrades/    
 
Positions: long $AMZN $XLK $XLE $QQQ $XLI $IWM, short $XLF $GOOG $DIA $FB $AAPL",713,2018-02-27T20:12:55Z,114381301,,,APPLE,StockTwits
Jack Barnes,$AAPL Thanks Buffet for instilling some freaking common sense in the markets &amp; about AAPL yesterday for all the hand wringing crybabies,7,2018-02-27T20:09:44Z,114380681,2,,APPLE,StockTwits
J Todd Nichols,$AAPL,20,2018-02-27T20:09:01Z,114380556,1,,APPLE,StockTwits
